ID,Pid,Name,Level,Pinyin,First,Province,City,County
110000,100000,北京,1,BEI_JING,B,北京,,
110100,110000,北京市,2,BEI_JING_SHI,B,北京,北京市,
110101,110100,东城区,3,DONG_CHENG_QU,D,北京,北京市,东城区
110102,110100,西城区,3,XI_CHENG_QU,X,北京,北京市,西城区
110105,110100,朝阳区,3,CHAO_YANG_QU,C,北京,北京市,朝阳区
110106,110100,丰台区,3,FENG_TAI_QU,F,北京,北京市,丰台区
110107,110100,石景山区,3,SHI_JING_SHAN_QU,S,北京,北京市,石景山区
110108,110100,海淀区,3,HAI_DIAN_QU,H,北京,北京市,海淀区
110109,110100,门头沟区,3,MEN_TOU_GOU_QU,M,北京,北京市,门头沟区
110111,110100,房山区,3,FANG_SHAN_QU,F,北京,北京市,房山区
110112,110100,通州区,3,TONG_ZHOU_QU,T,北京,北京市,通州区
110113,110100,顺义区,3,SHUN_YI_QU,S,北京,北京市,顺义区
110114,110100,昌平区,3,CHANG_PING_QU,C,北京,北京市,昌平区
110115,110100,大兴区,3,DA_XING_QU,D,北京,北京市,大兴区
110116,110100,怀柔区,3,HUAI_ROU_QU,H,北京,北京市,怀柔区
110117,110100,平谷区,3,PING_GU_QU,P,北京,北京市,平谷区
110118,110100,密云区,3,MI_YUN_QU,M,北京,北京市,密云区
110119,110100,延庆区,3,YAN_QING_QU,Y,北京,北京市,延庆区
120000,100000,天津,1,TIAN_JIN,T,天津,,
120100,120000,天津市,2,TIAN_JIN_SHI,T,天津,天津市,
120103,120100,河西区,3,HE_XI_QU,H,天津,天津市,河西区
120101,120100,和平区,3,HE_PING_QU,H,天津,天津市,和平区
120102,120100,河东区,3,HE_DONG_QU,H,天津,天津市,河东区
120104,120100,南开区,3,NAN_KAI_QU,N,天津,天津市,南开区
120105,120100,河北区,3,HE_BEI_QU,H,天津,天津市,河北区
120106,120100,红桥区,3,HONG_QIAO_QU,H,天津,天津市,红桥区
120110,120100,东丽区,3,DONG_LI_QU,D,天津,天津市,东丽区
120111,120100,西青区,3,XI_QING_QU,X,天津,天津市,西青区
120112,120100,津南区,3,JIN_NAN_QU,J,天津,天津市,津南区
120113,120100,北辰区,3,BEI_CHEN_QU,B,天津,天津市,北辰区
120114,120100,武清区,3,WU_QING_QU,W,天津,天津市,武清区
120115,120100,宝坻区,3,BAO_CHI_QU,B,天津,天津市,宝坻区
120116,120100,滨海新区,3,BIN_HAI_XIN_QU,B,天津,天津市,滨海新区
120117,120100,宁河区,3,NING_HE_QU,N,天津,天津市,宁河区
120118,120100,静海区,3,JING_HAI_QU,J,天津,天津市,静海区
120119,120100,蓟州区,3,JI_ZHOU_QU,J,天津,天津市,蓟州区
130000,100000,河北省,1,HE_BEI_SHENG,H,河北省,,
130100,130000,石家庄市,2,SHI_JIA_ZHUANG_SHI,S,河北省,石家庄市,
130102,130100,长安区,3,ZHANG_AN_QU,Z,河北省,石家庄市,长安区
130104,130100,桥西区,3,QIAO_XI_QU,Q,河北省,石家庄市,桥西区
130105,130100,新华区,3,XIN_HUA_QU,X,河北省,石家庄市,新华区
130107,130100,井陉矿区,3,JING_XING_KUANG_QU,J,河北省,石家庄市,井陉矿区
130108,130100,裕华区,3,YU_HUA_QU,Y,河北省,石家庄市,裕华区
130109,130100,藁城区,3,GAO_CHENG_QU,G,河北省,石家庄市,藁城区
130110,130100,鹿泉区,3,LU_QUAN_QU,L,河北省,石家庄市,鹿泉区
130111,130100,栾城区,3,LUAN_CHENG_QU,L,河北省,石家庄市,栾城区
130181,130100,辛集市,3,XIN_JI_SHI,X,河北省,石家庄市,辛集市
130183,130100,晋州市,3,JIN_ZHOU_SHI,J,河北省,石家庄市,晋州市
130184,130100,新乐市,3,XIN_LE_SHI,X,河北省,石家庄市,新乐市
130121,130100,井陉县,3,JING_XING_XIAN,J,河北省,石家庄市,井陉县
130123,130100,正定县,3,ZHENG_DING_XIAN,Z,河北省,石家庄市,正定县
130125,130100,行唐县,3,XING_TANG_XIAN,X,河北省,石家庄市,行唐县
130126,130100,灵寿县,3,LING_SHOU_XIAN,L,河北省,石家庄市,灵寿县
130127,130100,高邑县,3,GAO_YI_XIAN,G,河北省,石家庄市,高邑县
130128,130100,深泽县,3,SHEN_ZE_XIAN,S,河北省,石家庄市,深泽县
130129,130100,赞皇县,3,ZAN_HUANG_XIAN,Z,河北省,石家庄市,赞皇县
130130,130100,无极县,3,WU_JI_XIAN,W,河北省,石家庄市,无极县
130131,130100,平山县,3,PING_SHAN_XIAN,P,河北省,石家庄市,平山县
130132,130100,元氏县,3,YUAN_SHI_XIAN,Y,河北省,石家庄市,元氏县
130133,130100,赵县,3,ZHAO_XIAN,Z,河北省,石家庄市,赵县
130200,130000,唐山市,2,TANG_SHAN_SHI,T,河北省,唐山市,
130203,130200,路北区,3,LU_BEI_QU,L,河北省,唐山市,路北区
130202,130200,路南区,3,LU_NAN_QU,L,河北省,唐山市,路南区
130204,130200,古冶区,3,GU_YE_QU,G,河北省,唐山市,古冶区
130205,130200,开平区,3,KAI_PING_QU,K,河北省,唐山市,开平区
130207,130200,丰南区,3,FENG_NAN_QU,F,河北省,唐山市,丰南区
130208,130200,丰润区,3,FENG_RUN_QU,F,河北省,唐山市,丰润区
130209,130200,曹妃甸区,3,CAO_FEI_DIAN_QU,C,河北省,唐山市,曹妃甸区
130281,130200,遵化市,3,ZUN_HUA_SHI,Z,河北省,唐山市,遵化市
130283,130200,迁安市,3,QIAN_AN_SHI,Q,河北省,唐山市,迁安市
130223,130200,滦县,3,LUAN_XIAN,L,河北省,唐山市,滦县
130224,130200,滦南县,3,LUAN_NAN_XIAN,L,河北省,唐山市,滦南县
130225,130200,乐亭县,3,LE_TING_XIAN,L,河北省,唐山市,乐亭县
130227,130200,迁西县,3,QIAN_XI_XIAN,Q,河北省,唐山市,迁西县
130229,130200,玉田县,3,YU_TIAN_XIAN,Y,河北省,唐山市,玉田县
130300,130000,秦皇岛市,2,QIN_HUANG_DAO_SHI,Q,河北省,秦皇岛市,
130302,130300,海港区,3,HAI_GANG_QU,H,河北省,秦皇岛市,海港区
130303,130300,山海关区,3,SHAN_HAI_GUAN_QU,S,河北省,秦皇岛市,山海关区
130304,130300,北戴河区,3,BEI_DAI_HE_QU,B,河北省,秦皇岛市,北戴河区
130306,130300,抚宁区,3,FU_NING_QU,F,河北省,秦皇岛市,抚宁区
130322,130300,昌黎县,3,CHANG_LI_XIAN,C,河北省,秦皇岛市,昌黎县
130324,130300,卢龙县,3,LU_LONG_XIAN,L,河北省,秦皇岛市,卢龙县
130321,130300,青龙满族自治县,3,QING_LONG_MAN_ZU_ZI_ZHI_XIAN,Q,河北省,秦皇岛市,青龙满族自治县
130400,130000,邯郸市,2,HAN_DAN_SHI,H,河北省,邯郸市,
130403,130400,丛台区,3,CONG_TAI_QU,C,河北省,邯郸市,丛台区
130402,130400,邯山区,3,HAN_SHAN_QU,H,河北省,邯郸市,邯山区
130404,130400,复兴区,3,FU_XING_QU,F,河北省,邯郸市,复兴区
130406,130400,峰峰矿区,3,FENG_FENG_KUANG_QU,F,河北省,邯郸市,峰峰矿区
130407,130400,肥乡区,3,FEI_XIANG_QU,F,河北省,邯郸市,肥乡区
130408,130400,永年区,3,YONG_NIAN_QU,Y,河北省,邯郸市,永年区
130481,130400,武安市,3,WU_AN_SHI,W,河北省,邯郸市,武安市
130423,130400,临漳县,3,LIN_ZHANG_XIAN,L,河北省,邯郸市,临漳县
130424,130400,成安县,3,CHENG_AN_XIAN,C,河北省,邯郸市,成安县
130425,130400,大名县,3,DA_MING_XIAN,D,河北省,邯郸市,大名县
130426,130400,涉县,3,SHE_XIAN,S,河北省,邯郸市,涉县
130427,130400,磁县,3,CI_XIAN,C,河北省,邯郸市,磁县
130430,130400,邱县,3,QIU_XIAN,Q,河北省,邯郸市,邱县
130431,130400,鸡泽县,3,JI_ZE_XIAN,J,河北省,邯郸市,鸡泽县
130432,130400,广平县,3,GUANG_PING_XIAN,G,河北省,邯郸市,广平县
130433,130400,馆陶县,3,GUAN_TAO_XIAN,G,河北省,邯郸市,馆陶县
130434,130400,魏县,3,WEI_XIAN,W,河北省,邯郸市,魏县
130435,130400,曲周县,3,QU_ZHOU_XIAN,Q,河北省,邯郸市,曲周县
130500,130000,邢台市,2,XING_TAI_SHI,X,河北省,邢台市,
130502,130500,桥东区,3,QIAO_DONG_QU,Q,河北省,邢台市,桥东区
130503,130500,桥西区,3,QIAO_XI_QU,Q,河北省,邢台市,桥西区
130581,130500,南宫市,3,NAN_GONG_SHI,N,河北省,邢台市,南宫市
130582,130500,沙河市,3,SHA_HE_SHI,S,河北省,邢台市,沙河市
130521,130500,邢台县,3,XING_TAI_XIAN,X,河北省,邢台市,邢台县
130522,130500,临城县,3,LIN_CHENG_XIAN,L,河北省,邢台市,临城县
130523,130500,内丘县,3,NEI_QIU_XIAN,N,河北省,邢台市,内丘县
130524,130500,柏乡县,3,BO_XIANG_XIAN,B,河北省,邢台市,柏乡县
130525,130500,隆尧县,3,LONG_YAO_XIAN,L,河北省,邢台市,隆尧县
130526,130500,任县,3,REN_XIAN,R,河北省,邢台市,任县
130527,130500,南和县,3,NAN_HE_XIAN,N,河北省,邢台市,南和县
130528,130500,宁晋县,3,NING_JIN_XIAN,N,河北省,邢台市,宁晋县
130529,130500,巨鹿县,3,JU_LU_XIAN,J,河北省,邢台市,巨鹿县
130530,130500,新河县,3,XIN_HE_XIAN,X,河北省,邢台市,新河县
130531,130500,广宗县,3,GUANG_ZONG_XIAN,G,河北省,邢台市,广宗县
130532,130500,平乡县,3,PING_XIANG_XIAN,P,河北省,邢台市,平乡县
130533,130500,威县,3,WEI_XIAN,W,河北省,邢台市,威县
130534,130500,清河县,3,QING_HE_XIAN,Q,河北省,邢台市,清河县
130535,130500,临西县,3,LIN_XI_XIAN,L,河北省,邢台市,临西县
130600,130000,保定市,2,BAO_DING_SHI,B,河北省,保定市,
130602,130600,竞秀区,3,JING_XIU_QU,J,河北省,保定市,竞秀区
130606,130600,莲池区,3,LIAN_CHI_QU,L,河北省,保定市,莲池区
130607,130600,满城区,3,MAN_CHENG_QU,M,河北省,保定市,满城区
130608,130600,清苑区,3,QING_YUAN_QU,Q,河北省,保定市,清苑区
130609,130600,徐水区,3,XU_SHUI_QU,X,河北省,保定市,徐水区
130681,130600,涿州市,3,ZHUO_ZHOU_SHI,Z,河北省,保定市,涿州市
130682,130600,定州市,3,DING_ZHOU_SHI,D,河北省,保定市,定州市
130683,130600,安国市,3,AN_GUO_SHI,A,河北省,保定市,安国市
130684,130600,高碑店市,3,GAO_BEI_DIAN_SHI,G,河北省,保定市,高碑店市
130623,130600,涞水县,3,LAI_SHUI_XIAN,L,河北省,保定市,涞水县
130624,130600,阜平县,3,FU_PING_XIAN,F,河北省,保定市,阜平县
130626,130600,定兴县,3,DING_XING_XIAN,D,河北省,保定市,定兴县
130627,130600,唐县,3,TANG_XIAN,T,河北省,保定市,唐县
130628,130600,高阳县,3,GAO_YANG_XIAN,G,河北省,保定市,高阳县
130629,130600,容城县,3,RONG_CHENG_XIAN,R,河北省,保定市,容城县
130630,130600,涞源县,3,LAI_YUAN_XIAN,L,河北省,保定市,涞源县
130631,130600,望都县,3,WANG_DOU_XIAN,W,河北省,保定市,望都县
130632,130600,安新县,3,AN_XIN_XIAN,A,河北省,保定市,安新县
130633,130600,易县,3,YI_XIAN,Y,河北省,保定市,易县
130634,130600,曲阳县,3,QU_YANG_XIAN,Q,河北省,保定市,曲阳县
130635,130600,蠡县,3,LI_XIAN,L,河北省,保定市,蠡县
130636,130600,顺平县,3,SHUN_PING_XIAN,S,河北省,保定市,顺平县
130637,130600,博野县,3,BO_YE_XIAN,B,河北省,保定市,博野县
130638,130600,雄县,3,XIONG_XIAN,X,河北省,保定市,雄县
130700,130000,张家口市,2,ZHANG_JIA_KOU_SHI,Z,河北省,张家口市,
130703,130700,桥西区,3,QIAO_XI_QU,Q,河北省,张家口市,桥西区
130702,130700,桥东区,3,QIAO_DONG_QU,Q,河北省,张家口市,桥东区
130705,130700,宣化区,3,XUAN_HUA_QU,X,河北省,张家口市,宣化区
130706,130700,下花园区,3,XIA_HUA_YUAN_QU,X,河北省,张家口市,下花园区
130708,130700,万全区,3,WAN_QUAN_QU,W,河北省,张家口市,万全区
130709,130700,崇礼区,3,CHONG_LI_QU,C,河北省,张家口市,崇礼区
130722,130700,张北县,3,ZHANG_BEI_XIAN,Z,河北省,张家口市,张北县
130723,130700,康保县,3,KANG_BAO_XIAN,K,河北省,张家口市,康保县
130724,130700,沽源县,3,GU_YUAN_XIAN,G,河北省,张家口市,沽源县
130725,130700,尚义县,3,SHANG_YI_XIAN,S,河北省,张家口市,尚义县
130726,130700,蔚县,3,YU_XIAN,Y,河北省,张家口市,蔚县
130727,130700,阳原县,3,YANG_YUAN_XIAN,Y,河北省,张家口市,阳原县
130728,130700,怀安县,3,HUAI_AN_XIAN,H,河北省,张家口市,怀安县
130730,130700,怀来县,3,HUAI_LAI_XIAN,H,河北省,张家口市,怀来县
130731,130700,涿鹿县,3,ZHUO_LU_XIAN,Z,河北省,张家口市,涿鹿县
130732,130700,赤城县,3,CHI_CHENG_XIAN,C,河北省,张家口市,赤城县
130800,130000,承德市,2,CHENG_DE_SHI,C,河北省,承德市,
130802,130800,双桥区,3,SHUANG_QIAO_QU,S,河北省,承德市,双桥区
130803,130800,双滦区,3,SHUANG_LUAN_QU,S,河北省,承德市,双滦区
130804,130800,鹰手营子矿区,3,YING_SHOU_YING_ZI_KUANG_QU,Y,河北省,承德市,鹰手营子矿区
130881,130800,平泉市,3,PING_QUAN_SHI,P,河北省,承德市,平泉市
130821,130800,承德县,3,CHENG_DE_XIAN,C,河北省,承德市,承德县
130822,130800,兴隆县,3,XING_LONG_XIAN,X,河北省,承德市,兴隆县
130824,130800,滦平县,3,LUAN_PING_XIAN,L,河北省,承德市,滦平县
130825,130800,隆化县,3,LONG_HUA_XIAN,L,河北省,承德市,隆化县
130826,130800,丰宁满族自治县,3,FENG_NING_MAN_ZU_ZI_ZHI_XIAN,F,河北省,承德市,丰宁满族自治县
130827,130800,宽城满族自治县,3,KUAN_CHENG_MAN_ZU_ZI_ZHI_XIAN,K,河北省,承德市,宽城满族自治县
130828,130800,围场满族蒙古族自治县,3,WEI_CHANG_MAN_ZU_MENG_GU_ZU_ZI_ZHI_XIAN,W,河北省,承德市,围场满族蒙古族自治县
130900,130000,沧州市,2,CANG_ZHOU_SHI,C,河北省,沧州市,
130903,130900,运河区,3,YUN_HE_QU,Y,河北省,沧州市,运河区
130902,130900,新华区,3,XIN_HUA_QU,X,河北省,沧州市,新华区
130981,130900,泊头市,3,BO_TOU_SHI,B,河北省,沧州市,泊头市
130982,130900,任丘市,3,REN_QIU_SHI,R,河北省,沧州市,任丘市
130983,130900,黄骅市,3,HUANG_HUA_SHI,H,河北省,沧州市,黄骅市
130984,130900,河间市,3,HE_JIAN_SHI,H,河北省,沧州市,河间市
130921,130900,沧县,3,CANG_XIAN,C,河北省,沧州市,沧县
130922,130900,青县,3,QING_XIAN,Q,河北省,沧州市,青县
130923,130900,东光县,3,DONG_GUANG_XIAN,D,河北省,沧州市,东光县
130924,130900,海兴县,3,HAI_XING_XIAN,H,河北省,沧州市,海兴县
130925,130900,盐山县,3,YAN_SHAN_XIAN,Y,河北省,沧州市,盐山县
130926,130900,肃宁县,3,SU_NING_XIAN,S,河北省,沧州市,肃宁县
130927,130900,南皮县,3,NAN_PI_XIAN,N,河北省,沧州市,南皮县
130928,130900,吴桥县,3,WU_QIAO_XIAN,W,河北省,沧州市,吴桥县
130929,130900,献县,3,XIAN_XIAN,X,河北省,沧州市,献县
130930,130900,孟村回族自治县,3,MENG_CUN_HUI_ZU_ZI_ZHI_XIAN,M,河北省,沧州市,孟村回族自治县
131000,130000,廊坊市,2,LANG_FANG_SHI,L,河北省,廊坊市,
131003,131000,广阳区,3,GUANG_YANG_QU,G,河北省,廊坊市,广阳区
131002,131000,安次区,3,AN_CI_QU,A,河北省,廊坊市,安次区
131081,131000,霸州市,3,BA_ZHOU_SHI,B,河北省,廊坊市,霸州市
131082,131000,三河市,3,SAN_HE_SHI,S,河北省,廊坊市,三河市
131022,131000,固安县,3,GU_AN_XIAN,G,河北省,廊坊市,固安县
131023,131000,永清县,3,YONG_QING_XIAN,Y,河北省,廊坊市,永清县
131024,131000,香河县,3,XIANG_HE_XIAN,X,河北省,廊坊市,香河县
131025,131000,大城县,3,DA_CHENG_XIAN,D,河北省,廊坊市,大城县
131026,131000,文安县,3,WEN_AN_XIAN,W,河北省,廊坊市,文安县
131028,131000,大厂回族自治县,3,DA_CHANG_HUI_ZU_ZI_ZHI_XIAN,D,河北省,廊坊市,大厂回族自治县
131100,130000,衡水市,2,HENG_SHUI_SHI,H,河北省,衡水市,
131102,131100,桃城区,3,TAO_CHENG_QU,T,河北省,衡水市,桃城区
131103,131100,冀州区,3,JI_ZHOU_QU,J,河北省,衡水市,冀州区
131182,131100,深州市,3,SHEN_ZHOU_SHI,S,河北省,衡水市,深州市
131121,131100,枣强县,3,ZAO_QIANG_XIAN,Z,河北省,衡水市,枣强县
131122,131100,武邑县,3,WU_YI_XIAN,W,河北省,衡水市,武邑县
131123,131100,武强县,3,WU_QIANG_XIAN,W,河北省,衡水市,武强县
131124,131100,饶阳县,3,RAO_YANG_XIAN,R,河北省,衡水市,饶阳县
131125,131100,安平县,3,AN_PING_XIAN,A,河北省,衡水市,安平县
131126,131100,故城县,3,GU_CHENG_XIAN,G,河北省,衡水市,故城县
131127,131100,景县,3,JING_XIAN,J,河北省,衡水市,景县
131128,131100,阜城县,3,FU_CHENG_XIAN,F,河北省,衡水市,阜城县
140000,100000,山西省,1,SHAN_XI_SHENG,S,山西省,,
140100,140000,太原市,2,TAI_YUAN_SHI,T,山西省,太原市,
140107,140100,杏花岭区,3,XING_HUA_LING_QU,X,山西省,太原市,杏花岭区
140105,140100,小店区,3,XIAO_DIAN_QU,X,山西省,太原市,小店区
140106,140100,迎泽区,3,YING_ZE_QU,Y,山西省,太原市,迎泽区
140108,140100,尖草坪区,3,JIAN_CAO_PING_QU,J,山西省,太原市,尖草坪区
140109,140100,万柏林区,3,WAN_BO_LIN_QU,W,山西省,太原市,万柏林区
140110,140100,晋源区,3,JIN_YUAN_QU,J,山西省,太原市,晋源区
140181,140100,古交市,3,GU_JIAO_SHI,G,山西省,太原市,古交市
140121,140100,清徐县,3,QING_XU_XIAN,Q,山西省,太原市,清徐县
140122,140100,阳曲县,3,YANG_QU_XIAN,Y,山西省,太原市,阳曲县
140123,140100,娄烦县,3,LOU_FAN_XIAN,L,山西省,太原市,娄烦县
140200,140000,大同市,2,DA_TONG_SHI,D,山西省,大同市,
140202,140200,城区,3,CHENG_QU,C,山西省,大同市,城区
140203,140200,矿区,3,KUANG_QU,K,山西省,大同市,矿区
140211,140200,南郊区,3,NAN_JIAO_QU,N,山西省,大同市,南郊区
140212,140200,新荣区,3,XIN_RONG_QU,X,山西省,大同市,新荣区
140221,140200,阳高县,3,YANG_GAO_XIAN,Y,山西省,大同市,阳高县
140222,140200,天镇县,3,TIAN_ZHEN_XIAN,T,山西省,大同市,天镇县
140223,140200,广灵县,3,GUANG_LING_XIAN,G,山西省,大同市,广灵县
140224,140200,灵丘县,3,LING_QIU_XIAN,L,山西省,大同市,灵丘县
140225,140200,浑源县,3,HUN_YUAN_XIAN,H,山西省,大同市,浑源县
140226,140200,左云县,3,ZUO_YUN_XIAN,Z,山西省,大同市,左云县
140227,140200,大同县,3,DA_TONG_XIAN,D,山西省,大同市,大同县
140300,140000,阳泉市,2,YANG_QUAN_SHI,Y,山西省,阳泉市,
140302,140300,城区,3,CHENG_QU,C,山西省,阳泉市,城区
140303,140300,矿区,3,KUANG_QU,K,山西省,阳泉市,矿区
140311,140300,郊区,3,JIAO_QU,J,山西省,阳泉市,郊区
140321,140300,平定县,3,PING_DING_XIAN,P,山西省,阳泉市,平定县
140322,140300,盂县,3,YU_XIAN,Y,山西省,阳泉市,盂县
140400,140000,长治市,2,ZHANG_ZHI_SHI,Z,山西省,长治市,
140402,140400,城区,3,CHENG_QU,C,山西省,长治市,城区
140411,140400,郊区,3,JIAO_QU,J,山西省,长治市,郊区
140481,140400,潞城市,3,LU_CHENG_SHI,L,山西省,长治市,潞城市
140421,140400,长治县,3,ZHANG_ZHI_XIAN,Z,山西省,长治市,长治县
140423,140400,襄垣县,3,XIANG_YUAN_XIAN,X,山西省,长治市,襄垣县
140424,140400,屯留县,3,TUN_LIU_XIAN,T,山西省,长治市,屯留县
140425,140400,平顺县,3,PING_SHUN_XIAN,P,山西省,长治市,平顺县
140426,140400,黎城县,3,LI_CHENG_XIAN,L,山西省,长治市,黎城县
140427,140400,壶关县,3,HU_GUAN_XIAN,H,山西省,长治市,壶关县
140428,140400,长子县,3,ZHANG_ZI_XIAN,Z,山西省,长治市,长子县
140429,140400,武乡县,3,WU_XIANG_XIAN,W,山西省,长治市,武乡县
140430,140400,沁县,3,QIN_XIAN,Q,山西省,长治市,沁县
140431,140400,沁源县,3,QIN_YUAN_XIAN,Q,山西省,长治市,沁源县
140500,140000,晋城市,2,JIN_CHENG_SHI,J,山西省,晋城市,
140502,140500,城区,3,CHENG_QU,C,山西省,晋城市,城区
140581,140500,高平市,3,GAO_PING_SHI,G,山西省,晋城市,高平市
140521,140500,沁水县,3,QIN_SHUI_XIAN,Q,山西省,晋城市,沁水县
140522,140500,阳城县,3,YANG_CHENG_XIAN,Y,山西省,晋城市,阳城县
140524,140500,陵川县,3,LING_CHUAN_XIAN,L,山西省,晋城市,陵川县
140525,140500,泽州县,3,ZE_ZHOU_XIAN,Z,山西省,晋城市,泽州县
140600,140000,朔州市,2,SHUO_ZHOU_SHI,S,山西省,朔州市,
140602,140600,朔城区,3,SHUO_CHENG_QU,S,山西省,朔州市,朔城区
140603,140600,平鲁区,3,PING_LU_QU,P,山西省,朔州市,平鲁区
140621,140600,山阴县,3,SHAN_YIN_XIAN,S,山西省,朔州市,山阴县
140622,140600,应县,3,YING_XIAN,Y,山西省,朔州市,应县
140623,140600,右玉县,3,YOU_YU_XIAN,Y,山西省,朔州市,右玉县
140624,140600,怀仁县,3,HUAI_REN_XIAN,H,山西省,朔州市,怀仁县
140700,140000,晋中市,2,JIN_ZHONG_SHI,J,山西省,晋中市,
140702,140700,榆次区,3,YU_CI_QU,Y,山西省,晋中市,榆次区
140781,140700,介休市,3,JIE_XIU_SHI,J,山西省,晋中市,介休市
140721,140700,榆社县,3,YU_SHE_XIAN,Y,山西省,晋中市,榆社县
140722,140700,左权县,3,ZUO_QUAN_XIAN,Z,山西省,晋中市,左权县
140723,140700,和顺县,3,HE_SHUN_XIAN,H,山西省,晋中市,和顺县
140724,140700,昔阳县,3,XI_YANG_XIAN,X,山西省,晋中市,昔阳县
140725,140700,寿阳县,3,SHOU_YANG_XIAN,S,山西省,晋中市,寿阳县
140726,140700,太谷县,3,TAI_GU_XIAN,T,山西省,晋中市,太谷县
140727,140700,祁县,3,QI_XIAN,Q,山西省,晋中市,祁县
140728,140700,平遥县,3,PING_YAO_XIAN,P,山西省,晋中市,平遥县
140729,140700,灵石县,3,LING_SHI_XIAN,L,山西省,晋中市,灵石县
140800,140000,运城市,2,YUN_CHENG_SHI,Y,山西省,运城市,
140802,140800,盐湖区,3,YAN_HU_QU,Y,山西省,运城市,盐湖区
140881,140800,永济市,3,YONG_JI_SHI,Y,山西省,运城市,永济市
140882,140800,河津市,3,HE_JIN_SHI,H,山西省,运城市,河津市
140821,140800,临猗县,3,LIN_YI_XIAN,L,山西省,运城市,临猗县
140822,140800,万荣县,3,WAN_RONG_XIAN,W,山西省,运城市,万荣县
140823,140800,闻喜县,3,WEN_XI_XIAN,W,山西省,运城市,闻喜县
140824,140800,稷山县,3,JI_SHAN_XIAN,J,山西省,运城市,稷山县
140825,140800,新绛县,3,XIN_JIANG_XIAN,X,山西省,运城市,新绛县
140826,140800,绛县,3,JIANG_XIAN,J,山西省,运城市,绛县
140827,140800,垣曲县,3,YUAN_QU_XIAN,Y,山西省,运城市,垣曲县
140828,140800,夏县,3,XIA_XIAN,X,山西省,运城市,夏县
140829,140800,平陆县,3,PING_LU_XIAN,P,山西省,运城市,平陆县
140830,140800,芮城县,3,RUI_CHENG_XIAN,R,山西省,运城市,芮城县
140900,140000,忻州市,2,XIN_ZHOU_SHI,X,山西省,忻州市,
140902,140900,忻府区,3,XIN_FU_QU,X,山西省,忻州市,忻府区
140981,140900,原平市,3,YUAN_PING_SHI,Y,山西省,忻州市,原平市
140921,140900,定襄县,3,DING_XIANG_XIAN,D,山西省,忻州市,定襄县
140922,140900,五台县,3,WU_TAI_XIAN,W,山西省,忻州市,五台县
140923,140900,代县,3,DAI_XIAN,D,山西省,忻州市,代县
140924,140900,繁峙县,3,FAN_ZHI_XIAN,F,山西省,忻州市,繁峙县
140925,140900,宁武县,3,NING_WU_XIAN,N,山西省,忻州市,宁武县
140926,140900,静乐县,3,JING_LE_XIAN,J,山西省,忻州市,静乐县
140927,140900,神池县,3,SHEN_CHI_XIAN,S,山西省,忻州市,神池县
140928,140900,五寨县,3,WU_ZHAI_XIAN,W,山西省,忻州市,五寨县
140929,140900,岢岚县,3,KE_LAN_XIAN,K,山西省,忻州市,岢岚县
140930,140900,河曲县,3,HE_QU_XIAN,H,山西省,忻州市,河曲县
140931,140900,保德县,3,BAO_DE_XIAN,B,山西省,忻州市,保德县
140932,140900,偏关县,3,PIAN_GUAN_XIAN,P,山西省,忻州市,偏关县
141000,140000,临汾市,2,LIN_FEN_SHI,L,山西省,临汾市,
141002,141000,尧都区,3,YAO_DOU_QU,Y,山西省,临汾市,尧都区
141081,141000,侯马市,3,HOU_MA_SHI,H,山西省,临汾市,侯马市
141082,141000,霍州市,3,HUO_ZHOU_SHI,H,山西省,临汾市,霍州市
141021,141000,曲沃县,3,QU_WO_XIAN,Q,山西省,临汾市,曲沃县
141022,141000,翼城县,3,YI_CHENG_XIAN,Y,山西省,临汾市,翼城县
141023,141000,襄汾县,3,XIANG_FEN_XIAN,X,山西省,临汾市,襄汾县
141024,141000,洪洞县,3,HONG_DONG_XIAN,H,山西省,临汾市,洪洞县
141025,141000,古县,3,GU_XIAN,G,山西省,临汾市,古县
141026,141000,安泽县,3,AN_ZE_XIAN,A,山西省,临汾市,安泽县
141027,141000,浮山县,3,FU_SHAN_XIAN,F,山西省,临汾市,浮山县
141028,141000,吉县,3,JI_XIAN,J,山西省,临汾市,吉县
141029,141000,乡宁县,3,XIANG_NING_XIAN,X,山西省,临汾市,乡宁县
141030,141000,大宁县,3,DA_NING_XIAN,D,山西省,临汾市,大宁县
141031,141000,隰县,3,XI_XIAN,X,山西省,临汾市,隰县
141032,141000,永和县,3,YONG_HE_XIAN,Y,山西省,临汾市,永和县
141033,141000,蒲县,3,PU_XIAN,P,山西省,临汾市,蒲县
141034,141000,汾西县,3,FEN_XI_XIAN,F,山西省,临汾市,汾西县
141100,140000,吕梁市,2,LV_LIANG_SHI,L,山西省,吕梁市,
141102,141100,离石区,3,LI_SHI_QU,L,山西省,吕梁市,离石区
141181,141100,孝义市,3,XIAO_YI_SHI,X,山西省,吕梁市,孝义市
141182,141100,汾阳市,3,FEN_YANG_SHI,F,山西省,吕梁市,汾阳市
141121,141100,文水县,3,WEN_SHUI_XIAN,W,山西省,吕梁市,文水县
141122,141100,交城县,3,JIAO_CHENG_XIAN,J,山西省,吕梁市,交城县
141123,141100,兴县,3,XING_XIAN,X,山西省,吕梁市,兴县
141124,141100,临县,3,LIN_XIAN,L,山西省,吕梁市,临县
141125,141100,柳林县,3,LIU_LIN_XIAN,L,山西省,吕梁市,柳林县
